site_id,year,year_id,winter_GDD,scaled_winter_GDD
41,2004,21,1072.374103,-0.574314963
41,2005,22,1109.112633,-0.290607534
41,2006,23,980.499468,-1.283802162
41,2007,24,1129.969705,-0.129542131
41,2008,25,998.7634804,-1.142761243
41,2009,26,1012.722972,-1.034961302
41,2010,27,826.9046572,-2.469913559
41,2011,28,1002.909122,-1.110747189
41,2012,29,1071.372949,-0.582046219
41,2013,30,826.0676512,-2.476377204
41,2014,31,989.0243991,-1.217969743
41,2015,32,895.4974548,-1.940216633
41,2016,33,900.8050992,-1.899229198
41,2017,34,1010.629162,-1.051130415
41,2018,35,789.6539653,-2.757576078
42,1984,1,1038.79398,-0.833632106
42,1985,2,1022.976687,-0.95577862
42,1986,3,938.3278722,-1.609465576
42,1987,4,1011.415379,-1.045058979
42,1988,5,1120.805704,-0.200309661
42,1989,6,1233.929578,0.673271389
42,1990,7,1222.925993,0.588297965
42,1991,8,1065.7575,-0.625410628
42,1992,9,1206.530151,0.461683693
42,1993,10,1183.456941,0.283504508
42,1994,11,1018.477829,-0.990520335
42,1995,12,1031.606819,-0.889133804
42,1996,13,1045.820107,-0.779373957
42,1997,14,1167.492212,0.160219441
42,1998,15,1191.886292,0.348598827
42,1999,16,1123.94184,-0.176091352
42,2000,17,1140.119541,-0.051161639
42,2001,18,940.2421767,-1.594682665
42,2002,19,1177.217664,0.235322688
42,2003,20,1105.50277,-0.318484126
42,2004,21,1085.171823,-0.475486615
42,2005,22,1124.518259,-0.171640051
42,2006,23,997.4180512,-1.153151105
42,2007,24,1151.874871,0.039617016
42,2008,25,1026.504721,-0.928533941
42,2009,26,1023.610554,-0.950883682
42,2010,27,811.5744971,-2.588298272
42,2011,28,1012.95926,-1.0331366
42,2012,29,1091.004887,-0.430441715
42,2013,30,837.9365093,-2.384721843
42,2014,31,1008.31068,-1.069034518
42,2015,32,909.8284746,-1.829547622
42,2016,33,921.2486281,-1.741357311
42,2017,34,1024.477001,-0.944192689
42,2018,35,799.2143664,-2.683747407
43,1984,1,1243.931392,0.750508798
43,1985,2,1236.986855,0.696880721
43,1986,3,1154.679389,0.061274463
43,1987,4,1226.634304,0.616934798
43,1988,5,1311.949531,1.275768015
43,1989,6,1386.282694,1.849793999
43,1990,7,1374.375131,1.757839745
43,1991,8,1260.851715,0.881173294
43,1992,9,1367.243641,1.702767951
43,1993,10,1314.574656,1.296040129
43,1994,11,1205.363328,0.452673089
43,1995,12,1235.383397,0.684498274
43,1996,13,1234.724627,0.679411027
43,1997,14,1328.69641,1.405093117
43,1998,15,1353.83956,1.599257073
43,1999,16,1282.096585,1.045233406
43,2000,17,1294.834657,1.143601135
43,2001,18,1169.921701,0.17898078
43,2002,19,1343.274029,1.517666449
43,2003,20,1283.498098,1.056056367
43,2004,21,1271.341612,0.962179849
43,2005,22,1257.954967,0.858803617
43,2006,23,1215.380996,0.530032926
43,2007,24,1287.671722,1.088286513
43,2008,25,1214.391772,0.522393803
43,2009,26,1184.152989,0.288879632
43,2010,27,1075.292475,-0.551778302
43,2011,28,1182.059169,0.272710441
43,2012,29,1230.312826,0.645341603
43,2013,30,1030.175386,-0.90018782
43,2014,31,1141.505883,-0.040455836
43,2015,32,1078.419473,-0.527630559
43,2016,33,1093.306,-0.412671735
43,2017,34,1179.283991,0.251279573
43,2018,35,1003.473176,-1.106391369
44,1984,1,1215.727378,0.532707809
44,1985,2,1205.227792,0.451626427
44,1986,3,1123.382077,-0.180414033
44,1987,4,1192.966904,0.356943678
44,1988,5,1283.084786,1.052864631
44,1989,6,1365.398339,1.688517901
44,1990,7,1351.947241,1.584643947
44,1991,8,1231.869665,0.657364042
44,1992,9,1342.730224,1.513467005
44,1993,10,1292.363047,1.12451452
44,1994,11,1175.098832,0.218960346
44,1995,12,1207.661691,0.470421825
44,1996,13,1205.187784,0.451317478
44,1997,14,1301.484932,1.194956824
44,1998,15,1331.981845,1.430464364
44,1999,16,1258.107419,0.859980908
44,2000,17,1273.636849,0.979904452
44,2001,18,1137.367241,-0.072415841
44,2002,19,1317.959534,1.322179306
44,2003,20,1255.084364,0.836635845
44,2004,21,1244.29282,0.753299871
44,2005,22,1236.492421,0.693062532
44,2006,23,1186.836103,0.309599546
44,2007,24,1266.070156,0.921471871
44,2008,25,1186.425567,0.30642925
44,2009,26,1156.56682,0.075849846
44,2010,27,1041.083289,-0.815953279
44,2011,28,1151.725972,0.038467173
44,2012,29,1202.041223,0.42701866
44,2013,30,1002.556755,-1.113468283
44,2014,31,1119.928434,-0.207084236
44,2015,32,1055.279152,-0.706327991
44,2016,33,1064.622669,-0.634174179
44,2017,34,1154.789824,0.062127277
44,2018,35,976.8308757,-1.31213228
45,1984,1,1194.561697,0.369259217
45,1985,2,1183.758227,0.285831142
45,1986,3,1099.842709,-0.362193044
45,1987,4,1173.583649,0.207259592
45,1988,5,1270.065963,0.952328849
45,1989,6,1349.371451,1.564752818
45,1990,7,1339.342422,1.487305245
45,1991,8,1213.097673,0.512400331
45,1992,9,1327.050083,1.392379621
45,1993,10,1276.0443,0.998495605
45,1994,11,1163.647878,0.130532185
45,1995,12,1199.088348,0.404215553
45,1996,13,1186.46291,0.306717629
45,1997,14,1285.774673,1.073636857
45,1998,15,1319.96462,1.337663259
45,1999,16,1244.477093,0.754722886
45,2000,17,1262.846619,0.896578619
45,2001,18,1121.949319,-0.191478274
45,2002,19,1301.385479,1.194188815
45,2003,20,1233.479673,0.669797072
45,2004,21,1226.36236,0.614834758
45,2005,22,1221.853994,0.580019623
45,2006,23,1167.512015,0.160372365
45,2007,24,1252.51538,0.816797277
45,2008,25,1172.506871,0.198944342
45,2009,26,1133.808962,-0.099894078
45,2010,27,1017.94611,-0.994626449
45,2011,28,1130.770587,-0.123357446
45,2012,29,1186.736827,0.308832903
45,2013,30,982.3159522,-1.269774653
45,2014,31,1102.628344,-0.340681417
45,2015,32,1038.156262,-0.838556778
45,2016,33,1054.339221,-0.713586459
45,2017,34,1139.450292,-0.056329806
45,2018,35,961.7164672,-1.428850886
46,1984,1,1171.717535,0.192848826
46,1985,2,1158.959666,0.094328217
46,1986,3,1074.724236,-0.556166435
46,1987,4,1147.786485,0.00804511
46,1988,5,1248.719301,0.787482663
46,1989,6,1331.969608,1.430369861
46,1990,7,1321.941618,1.352930313
46,1991,8,1191.34113,0.344388898
46,1992,9,1308.185988,1.246704659
46,1993,10,1259.032149,0.867121985
46,1994,11,1142.972295,-0.029131705
46,1995,12,1179.01251,0.249183103
46,1996,13,1164.180966,0.134648875
46,1997,14,1265.709741,0.918688621
46,1998,15,1301.899417,1.198157617
46,1999,16,1226.486379,0.615792472
46,2000,17,1246.231692,0.7682725
46,2001,18,1098.041355,-0.37610371
46,2002,19,1282.965972,1.051947114
46,2003,20,1211.579153,0.500673804
46,2004,21,1205.840417,0.456357329
46,2005,22,1204.867037,0.448840556
46,2006,23,1144.55575,-0.016903725
46,2007,24,1236.493811,0.693073272
46,2008,25,1152.566079,0.04495476
46,2009,26,1114.08571,-0.252203745
46,2010,27,989.6013676,-1.213514195
46,2011,28,1110.293538,-0.281488186
46,2012,29,1168.50353,0.16802918
46,2013,30,960.4929891,-1.438299
46,2014,31,1086.013435,-0.468987403
46,2015,32,1019.454189,-0.982980548
46,2016,33,1034.907516,-0.863644698
46,2017,34,1121.607929,-0.194114611
46,2018,35,940.7779069,-1.590545574
47,1984,1,1187.05424,0.311284081
47,1985,2,1176.158734,0.22714527
47,1986,3,1089.553825,-0.441647308
47,1987,4,1165.648166,0.14597909
47,1988,5,1268.360987,0.939162448
47,1989,6,1343.908068,1.522562718
47,1990,7,1338.276757,1.479075812
47,1991,8,1207.459101,0.468857358
47,1992,9,1321.405296,1.348788655
47,1993,10,1273.803079,0.981188134
47,1994,11,1160.760342,0.108233649
47,1995,12,1200.138984,0.412328921
47,1996,13,1179.619597,0.253871234
47,1997,14,1280.380545,1.031981568
47,1998,15,1317.288776,1.316999487
47,1999,16,1242.870754,0.742318193
47,2000,17,1260.173826,0.875938406
47,2001,18,1116.635706,-0.232511805
47,2002,19,1295.238704,1.146721327
47,2003,20,1224.507284,0.600509225
47,2004,21,1220.195878,0.567215084
47,2005,22,1218.663736,0.555383362
47,2006,23,1158.689288,0.092240267
47,2007,24,1247.399746,0.777292612
47,2008,25,1168.810592,0.17040042
47,2009,26,1125.851238,-0.161346331
47,2010,27,1009.610871,-1.058994004
47,2011,28,1126.614307,-0.155453655
47,2012,29,1184.72169,0.293271336
47,2013,30,973.2120634,-1.34007798
47,2014,31,1096.83116,-0.385449247
47,2015,32,1032.560423,-0.881769754
47,2016,33,1053.592534,-0.719352631
47,2017,34,1135.512587,-0.086738106
47,2018,35,956.0051917,-1.472955299
48,1984,1,1214.529711,0.523459015
48,1985,2,1187.878831,0.317651852
48,1986,3,1105.15303,-0.321184939
48,1987,4,1187.650489,0.315888516
48,1988,5,1297.819841,1.166653744
48,1989,6,1371.950361,1.739114847
48,1990,7,1375.920525,1.769773804
48,1991,8,1231.596905,0.655257697
48,1992,9,1349.867447,1.568583071
48,1993,10,1313.337603,1.286487179
48,1994,11,1193.505242,0.361100911
48,1995,12,1229.950388,0.642542733
48,1996,13,1197.264989,0.390134954
48,1997,14,1307.44852,1.241009677
48,1998,15,1341.722605,1.505685825
48,1999,16,1273.086016,0.975650727
48,2000,17,1283.713897,1.057722846
48,2001,18,1129.993973,-0.129354719
48,2002,19,1320.244141,1.339821816
48,2003,20,1241.391496,0.730894863
48,2004,21,1231.946591,0.657958086
48,2005,22,1248.039703,0.782234576
48,2006,23,1162.158056,0.11902727
48,2007,24,1265.677177,0.918437153
48,2008,25,1186.292343,0.305400446
48,2009,26,1149.721062,0.022984571
48,2010,27,1001.131539,-1.124474288
48,2011,28,1154.407547,0.059175203
48,2012,29,1224.065351,0.597096469
48,2013,30,978.6134353,-1.298366748
48,2014,31,1124.800847,-0.169457808
48,2015,32,1049.435888,-0.751451669
48,2016,33,1078.694509,-0.525506642
48,2017,34,1154.16206,0.057279468
48,2018,35,953.377682,-1.493245823
49,1984,1,1165.274483,0.14309338
49,1985,2,1154.080298,0.056648078
49,1986,3,1064.034331,-0.63871752
49,1987,4,1137.701777,-0.06983244
49,1988,5,1248.761364,0.787807486
49,1989,6,1330.380594,1.418098961
49,1990,7,1322.069701,1.35391941
49,1991,8,1189.494404,0.330127854
49,1992,9,1302.576164,1.203383684
49,1993,10,1257.261665,0.853449704
49,1994,11,1140.742125,-0.046353835
49,1995,12,1186.860816,0.309790389
49,1996,13,1157.319535,0.081662568
49,1997,14,1260.237757,0.876432098
49,1998,15,1301.537106,1.195359727
49,1999,16,1227.95688,0.627148187
49,2000,17,1245.644571,0.763738552
49,2001,18,1097.966697,-0.376680243
49,2002,19,1278.443295,1.017021459
49,2003,20,1201.791643,0.425091317
49,2004,21,1205.551576,0.454126797
49,2005,22,1201.636782,0.423895433
49,2006,23,1140.569863,-0.047684102
49,2007,24,1233.456845,0.669620784
49,2008,25,1152.82411,0.046947367
49,2009,26,1105.558591,-0.318053059
49,2010,27,988.7496406,-1.220091521
49,2011,28,1105.749221,-0.316580947
49,2012,29,1165.901805,0.147937778
49,2013,30,953.1063095,-1.495341454
49,2014,31,1082.414413,-0.496780275
49,2015,32,1016.881069,-1.002851056
49,2016,33,1037.275098,-0.845361428
49,2017,34,1119.788066,-0.208168208
49,2018,35,940.6115283,-1.591830406
50,1984,1,1133.59675,-0.101532851
50,1985,2,1113.722795,-0.255006296
50,1986,3,1021.849918,-0.964479915
50,1987,4,1093.812907,-0.408757225
50,1988,5,1217.997065,0.550235105
50,1989,6,1310.004051,1.260744361
50,1990,7,1301.891097,1.198093364
50,1991,8,1155.604692,0.068419965
50,1992,9,1276.894067,1.005057795
50,1993,10,1237.50315,0.70086773
50,1994,11,1110.547923,-0.27952374
50,1995,12,1157.86732,0.08589275
50,1996,13,1120.004313,-0.206498278
50,1997,14,1233.65612,0.671159655
50,1998,15,1276.324012,1.000655636
50,1999,16,1203.106808,0.435247469
50,2000,17,1221.225401,0.575165411
50,2001,18,1060.156845,-0.66866079
50,2002,19,1253.039255,0.82084282
50,2003,20,1164.808245,0.139492936
50,2004,21,1174.291019,0.212722146
50,2005,22,1177.016991,0.233773027
50,2006,23,1100.988312,-0.353346307
50,2007,24,1210.090701,0.489179469
50,2008,25,1122.709606,-0.185607082
50,2009,26,1080.059953,-0.514962218
50,2010,27,937.6353868,-1.614813184
50,2011,28,1074.968672,-0.55427882
50,2012,29,1141.990901,-0.036710362
50,2013,30,916.9423916,-1.774611535
50,2014,31,1063.254505,-0.644739605
50,2015,32,990.8984089,-1.203498001
50,2016,33,1008.087057,-1.070761413
50,2017,34,1092.341591,-0.420119225
50,2018,35,904.1584792,-1.873333256
51,1984,1,1082.131157,-0.498967676
51,1985,2,1052.891252,-0.724768171
51,1986,3,957.5125368,-1.461315067
51,1987,4,1030.200881,-0.899990938
51,1988,5,1169.597081,0.176473955
51,1989,6,1272.942577,0.974543044
51,1990,7,1268.926092,0.943526378
51,1991,8,1101.581982,-0.348761783
51,1992,9,1235.986174,0.689153126
51,1993,10,1208.191546,0.474513547
51,1994,11,1063.845535,-0.64017547
51,1995,12,1106.840038,-0.308157286
51,1996,13,1064.750555,-0.6331866
51,1997,14,1194.070365,0.365464982
51,1998,15,1234.709154,0.679291539
51,1999,16,1161.714237,0.115599948
51,2000,17,1178.72453,0.246959223
51,2001,18,998.0885085,-1.147973605
51,2002,19,1211.687748,0.501512407
51,2003,20,1111.786854,-0.269956293
51,2004,21,1121.056872,-0.198370059
51,2005,22,1139.210105,-0.058184612
51,2006,23,1035.180795,-0.861534347
51,2007,24,1170.81772,0.185900145
51,2008,25,1072.315731,-0.574765733
51,2009,26,1041.945545,-0.809294646
51,2010,27,854.9187708,-2.25357904
51,2011,28,1030.759911,-0.895673918
51,2012,29,1109.929139,-0.284302201
51,2013,30,861.3515759,-2.203902731
51,2014,31,1031.650101,-0.888799568
51,2015,32,946.0058625,-1.550173522
51,2016,33,961.5988223,-1.42975938
51,2017,34,1049.249199,-0.752893344
51,2018,35,842.0262624,-2.353139378
52,1984,1,1128.871553,-0.138022427
52,1985,2,1115.408737,-0.241986878
52,1986,3,1020.93583,-0.971538812
52,1987,4,1091.004334,-0.430445979
52,1988,5,1211.980964,0.503776722
52,1989,6,1301.619487,1.195995903
52,1990,7,1289.498153,1.102390839
52,1991,8,1154.410527,0.059198217
52,1992,9,1264.017629,0.905621557
52,1993,10,1224.88857,0.603453652
52,1994,11,1104.759989,-0.32422013
52,1995,12,1154.460031,0.059580501
52,1996,13,1117.774373,-0.223718634
52,1997,14,1220.891793,0.572589176
52,1998,15,1262.768106,0.895972313
52,1999,16,1192.662829,0.354595507
52,2000,17,1211.743394,0.501942126
52,2001,18,1059.338023,-0.674984012
52,2002,19,1242.748664,0.741375375
52,2003,20,1158.922645,0.094042327
52,2004,21,1169.31466,0.174293005
52,2005,22,1164.884389,0.140080947
52,2006,23,1098.89178,-0.369536437
52,2007,24,1197.357173,0.390846836
52,2008,25,1118.60664,-0.217291582
52,2009,26,1070.462741,-0.58907515
52,2010,27,949.0399847,-1.526742997
52,2011,28,1066.642853,-0.618573629
52,2012,29,1131.336308,-0.118988751
52,2013,30,913.607399,-1.800365482
52,2014,31,1054.324638,-0.713699076
52,2015,32,985.9711622,-1.241547877
52,2016,33,1003.491032,-1.106253484
52,2017,34,1087.245087,-0.459476168
52,2018,35,908.0547762,-1.843244725
53,1984,1,1135.73015,-0.085058011
53,1985,2,1125.176845,-0.166554219
53,1986,3,1029.569157,-0.904869322
53,1987,4,1099.964627,-0.361251548
53,1988,5,1219.689025,0.563300996
53,1989,6,1307.681191,1.242806441
53,1990,7,1295.15862,1.146102891
53,1991,8,1162.068077,0.118332422
53,1992,9,1270.396019,0.954877653
53,1993,10,1230.393258,0.645962723
53,1994,11,1112.318181,-0.265853205
53,1995,12,1162.0671,0.118324883
53,1996,13,1126.193785,-0.158701065
53,1997,14,1227.108838,0.620599311
53,1998,15,1269.415639,0.947306827
53,1999,16,1199.449492,0.407004436
53,2000,17,1217.778968,0.548550883
53,2001,18,1068.621033,-0.60329745
53,2002,19,1248.993381,0.789599199
53,2003,20,1167.368817,0.159266546
53,2004,21,1177.122564,0.234588295
53,2005,22,1171.342635,0.189953719
53,2006,23,1107.676628,-0.301696858
53,2007,24,1203.704682,0.439864456
53,2008,25,1125.893369,-0.161020982
53,2009,26,1076.658443,-0.541229834
53,2010,27,960.2793614,-1.439948706
53,2011,28,1073.950965,-0.562137901
53,2012,29,1137.43725,-0.071875206
53,2013,30,922.1484854,-1.734408306
53,2014,31,1060.475932,-0.666196694
53,2015,32,992.4512525,-1.191506415
53,2016,33,1011.425383,-1.044981723
53,2017,34,1093.878553,-0.408250283
53,2018,35,916.4468859,-1.778437998
54,1984,1,1165.706045,0.146426048
54,1985,2,1169.182298,0.17327086
54,1986,3,1066.7594,-0.617673613
54,1987,4,1138.658007,-0.062448106
54,1988,5,1256.444431,0.847138746
54,1989,6,1337.248891,1.471138282
54,1990,7,1323.713658,1.366614608
54,1991,8,1195.62295,0.377454571
54,1992,9,1299.915896,1.182840194
54,1993,10,1257.993318,0.859099778
54,1994,11,1148.208036,0.011300469
54,1995,12,1197.56343,0.392439622
54,1996,13,1163.75962,0.131395095
54,1997,14,1255.769097,0.841923584
54,1998,15,1301.085844,1.191874932
54,1999,16,1231.86336,0.657315355
54,2000,17,1245.180569,0.76015537
54,2001,18,1110.418846,-0.280520511
54,2002,19,1277.96227,1.013306824
54,2003,20,1205.300626,0.452188881
54,2004,21,1212.453049,0.507422321
54,2005,22,1202.098265,0.427459161
54,2006,23,1145.150694,-0.012309364
54,2007,24,1234.34107,0.676449069
54,2008,25,1158.641202,0.091868933
54,2009,26,1104.975922,-0.322552623
54,2010,27,1008.293705,-1.069165603
54,2011,28,1108.464102,-0.295615713
54,2012,29,1166.720991,0.154263809
54,2013,30,960.3581009,-1.439340652
54,2014,31,1091.314797,-0.428048484
54,2015,32,1021.348917,-0.968348814
54,2016,33,1049.043327,-0.754483155
54,2017,34,1123.619579,-0.178579964
54,2018,35,951.8773726,-1.504831723
55,1984,1,933.2463949,-1.648706473
55,1985,2,908.0965233,-1.84292234
55,1986,3,798.4154007,-2.689917293
55,1987,4,875.8858712,-2.091663956
55,1988,5,1053.094226,-0.72320074
55,1989,6,1157.829178,0.085598205
55,1990,7,1182.54426,0.276456477
55,1991,8,946.0571454,-1.549777498
55,1992,9,1105.309734,-0.319974816
55,1993,10,1114.533369,-0.248746767
55,1994,11,936.3546204,-1.624703697
55,1995,12,982.5402849,-1.268042279
55,1996,13,929.9527856,-1.674140844
55,1997,14,1102.187658,-0.344084547
55,1998,15,1121.114167,-0.197927606
55,1999,16,1047.061412,-0.76978818
55,2000,17,1060.539437,-0.665706282
55,2001,18,841.9366268,-2.353831574
55,2002,19,1084.04835,-0.484162456
55,2003,20,982.5200278,-1.268198711
55,2004,21,991.1765792,-1.201349876
55,2005,22,1033.247555,-0.876463486
55,2006,23,876.392248,-2.087753542
55,2007,24,1059.919598,-0.670492889
55,2008,25,948.1451583,-1.533653152
55,2009,26,924.6073861,-1.715419838
55,2010,27,705.9987807,-3.403589881
55,2011,28,912.6640868,-1.80765006
55,2012,29,1006.184981,-1.085449888
55,2013,30,728.1083634,-3.23285216
55,2014,31,939.6244771,-1.599452751
55,2015,32,826.5962355,-2.472295296
55,2016,33,837.4430147,-2.388532776
55,2017,34,933.1559105,-1.649405224
55,2018,35,688.5728193,-3.538159085
56,1984,1,1092.177892,-0.421383366
56,1985,2,1051.600651,-0.734734629
56,1986,3,964.9757503,-1.403681593
56,1987,4,1031.272797,-0.891713236
56,1988,5,1178.525274,0.245420503
56,1989,6,1282.643574,1.049457443
56,1990,7,1281.935611,1.043990311
56,1991,8,1104.114668,-0.329203517
56,1992,9,1232.67791,0.663605583
56,1993,10,1215.533932,0.531213953
56,1994,11,1072.08896,-0.576516935
56,1995,12,1120.278876,-0.204378004
56,1996,13,1065.086468,-0.630592563
56,1997,14,1200.141986,0.412352107
56,1998,15,1234.632181,0.678697133
56,1999,16,1166.078776,0.149304407
56,2000,17,1183.050004,0.280362008
56,2001,18,997.878024,-1.149599039
56,2002,19,1213.046647,0.512006287
56,2003,20,1103.616771,-0.333048451
56,2004,21,1118.248503,-0.220057237
56,2005,22,1138.888531,-0.06066792
56,2006,23,1026.075962,-0.931844965
56,2007,24,1166.359863,0.151475057
56,2008,25,1075.064178,-0.553541289
56,2009,26,1042.549942,-0.804627286
56,2010,27,863.0223768,-2.191000237
56,2011,28,1030.198129,-0.900012192
56,2012,29,1109.286612,-0.289264011
56,2013,30,852.8450348,-2.269593136
56,2014,31,1037.775174,-0.841499667
56,2015,32,950.3383336,-1.516716705
56,2016,33,962.8307474,-1.420246035
56,2017,34,1048.549639,-0.758295585
56,2018,35,840.0742846,-2.368213215
57,1984,1,1171.991141,0.194961698
57,1985,2,1147.801341,0.008159835
57,1986,3,1052.369559,-0.72879686
57,1987,4,1124.466039,-0.172043312
57,1988,5,1267.572256,0.933071599
57,1989,6,1354.524562,1.604546894
57,1990,7,1364.280411,1.679884877
57,1991,8,1192.820178,0.355810615
57,1992,9,1301.521243,1.195237226
57,1993,10,1281.429373,1.040080969
57,1994,11,1167.836336,0.162876885
57,1995,12,1224.407353,0.599737524
57,1996,13,1149.311087,0.019818608
57,1997,14,1260.950004,0.881932318
57,1998,15,1309.387738,1.255984981
57,1999,16,1243.682194,0.748584412
57,2000,17,1250.057249,0.797814756
57,2001,18,1094.118557,-0.406396892
57,2002,19,1291.067498,1.114509854
57,2003,20,1187.648482,0.315873014
57,2004,21,1194.029453,0.365149046
57,2005,22,1206.234273,0.459398822
57,2006,23,1114.367756,-0.250025684
57,2007,24,1229.254801,0.637171172
57,2008,25,1153.123083,0.049256137
57,2009,26,1094.530779,-0.403213573
57,2010,27,969.6718577,-1.367416653
57,2011,28,1098.033613,-0.376163494
57,2012,29,1168.262971,0.166171505
57,2013,30,924.5327009,-1.715996583
57,2014,31,1108.49078,-0.295409697
57,2015,32,1021.5582,-0.96673266
57,2016,33,1051.84157,-0.732874175
57,2017,34,1122.504849,-0.187188285
57,2018,35,931.003496,-1.666026901
58,1984,1,1025.478305,-0.936460272
58,1985,2,964.3282538,-1.408681781
58,1986,3,884.577855,-2.024541499
58,1987,4,953.4792907,-1.492461166
58,1988,5,1139.010471,-0.059726257
58,1989,6,1246.301304,0.768810068
58,1990,7,1265.182692,0.914618575
58,1991,8,1035.097009,-0.862181374
58,1992,9,1161.233669,0.111888839
58,1993,10,1171.003075,0.187331518
58,1994,11,1035.838875,-0.856452427
58,1995,12,1100.480005,-0.357271627
58,1996,13,974.2356396,-1.332173576
58,1997,14,1154.525161,0.060083461
58,1998,15,1198.838995,0.402289968
58,1999,16,1136.179078,-0.081591237
58,2000,17,1132.310966,-0.111462113
58,2001,18,925.2263068,-1.710640322
58,2002,19,1167.137347,0.157479052
58,2003,20,1030.456397,-0.898017753
58,2004,21,1061.74643,-0.656385473
58,2005,22,1091.68829,-0.425164243
58,2006,23,931.1738999,-1.664710984
58,2007,24,1120.331512,-0.203971531
58,2008,25,1024.755578,-0.942041416
58,2009,26,977.3514583,-1.308112164
58,2010,27,790.4210034,-2.751652749
58,2011,28,975.6068433,-1.321584675
58,2012,29,1060.399468,-0.666787169
58,2013,30,761.2600873,-2.976843266
58,2014,31,1020.229958,-0.976989801
58,2015,32,893.7045294,-1.954062214
58,2016,33,925.1563368,-1.711180654
58,2017,34,1004.163838,-1.101057845
58,2018,35,786.5542421,-2.781513195
59,1984,1,1032.973453,-0.878580189
59,1985,2,953.978431,-1.488606635
59,1986,3,838.8549752,-2.377629137
59,1987,4,969.0979779,-1.371848348
59,1988,5,1181.392179,0.267559718
59,1989,6,1228.860719,0.634127933
59,1990,7,1286.338648,1.07799206
59,1991,8,1036.439202,-0.851816503
59,1992,9,1142.779467,-0.030620786
59,1993,10,1178.164112,0.242631487
59,1994,11,1089.217152,-0.444247208
59,1995,12,1165.82147,0.147317404
59,1996,13,974.7038487,-1.328557906
59,1997,14,1152.3588,0.043354086
59,1998,15,1206.810753,0.463850593
59,1999,16,1172.743548,0.200772042
59,2000,17,1132.902571,-0.106893538
59,2001,18,992.8815211,-1.188183734
59,2002,19,1215.353513,0.529820694
59,2003,20,1084.481104,-0.480820583
59,2004,21,1082.19915,-0.498442612
59,2005,22,1113.970907,-0.253090291
59,2006,23,942.5279365,-1.57703125
59,2007,24,1151.650692,0.037885835
59,2008,25,1073.296186,-0.567194327
59,2009,26,965.4753429,-1.399823569
59,2010,27,829.6124459,-2.449003093
59,2011,28,1030.269459,-0.899461353
59,2012,29,1053.489911,-0.720145119
59,2013,30,784.0890996,-2.800549864
59,2014,31,1063.523607,-0.642661509
59,2015,32,916.7892683,-1.775794005
59,2016,33,966.1509427,-1.394606357
59,2017,34,1035.915972,-0.855857058
59,2018,35,831.8797304,-2.431494351
